text,label
"J'ai un 10.000 roubles là, je prends 61.000 FCFA",1
Merci à tous ceux qui essayent de mettre un peu de patriotisme dans les services entre compatriotes,2
Bonsoir Jai 1 million en cfa svp je veux le rouble,2
100 000 fcfa disponible pour le rouble,1
30mil rouble disponible,1
Celui qui peut tout prendre viens,1
6 Janvier Yaoundé Moscou,1
Je ne peux me prononcer sur le sujet parce que je n'ai pas les éléments objectifs.,1
237652314087,1
Rembourse moi mon argent,1
Trop de scammers dans ce groupe,1
MDR. Tu as fait le choix nor,1
Le choix de perdre?,1
"Je devais faire ailleurs, c'est toi qui a insisté eh",1
Scammer,1
Ta scammer préférée,1
ASECAM n'organise pas la fête cette année?,1
Issouglu,1
"L'année passée on est allé à la fête d' ASECAM écouter les discours. On dirait, c'était le salon entrepreneurial de Claudel Noumbissie",1
L'année n'est pas encore finie eh,1
Laisse les choses de la honte,1
La fête c'était le 8mars 2024 eh,1
Ou tu flippes encore ?,1
Bro il faut sécher,1
aumoins pour ça je peux voter le RDPC l'année prochaine.,1
ouais le fuckup qui se justifie,1
Le Président a signé une amnistie pour les migrants illégaux en Russie.,1
null,1
Organisons encore,1
Les jeux Cassables,1
Les jeux brutaux,1
100 000 roubles disponibles pour 600 mil franc This message was edited,1
Celui qui n'aime pas lire viendra déposer les pleures ici,1
"Bien le bonsoir à tous, jai une préoccupation par rapport à une transaction frauduleuse Мошеннические операции Lorsque ton compte bancaire est piraté, estce que la banque peut retracer les fonds et te les remettre dans ton compte ?",2
Au calme,1
Si tu signale rapidement à ta banque je ne connais pas exactement combien de minutes après la transaction mais c'est possible,2
Daccord merci bien,2
Si tu avais payer l'assurance,1
De rien,1
Après ton message un bon camerounais doit absolument consulter son compte,2
Non,1
Ton téléphone séteint seul puis quand tu le rallumes tu vois seulement les messages qui affichent que tu as fait des transferts à des personnes que tu ne connais même pas les noms bizarres même Brefs chers frères et sœurs !contrôler toujours vos téléphones.,1
Donc même comme jai appelé la police là cest la paperasse que je vais remplir gratuitement sans suite,1
Oui,1
Ils ne peuvent rien quand les fonds sont déjà partis,1
Même si il ya 45 roubles dans le compte ?,1
"So ce genre de choses t'arrive constamment, la prochaine fois tu payes l'assurance pour ton compte",1
Et si cest la carte de lentreprise ou dune organisation quelconque affiliée à une banque fautil encore payer lassurance ?,1
"Il mettait arrivé une fois ce cas,",1
Daccord merci frère,2
Départ imminent confirmé,1
Bonsoir boss j'ai 13kg disponible je quitte à Yaoundé ce soir pour l'aéroport de Douala demain,2
Mon vol par à 14,1
Bonne année,2
Bonne année a toute la famille ASECAM,2
Merci le big des big. Meilleures également à vous et à tous les membres de ASECAM.,2
"Joyeux anniversaire, Nassou yakoubou Mokokol !",1
"Joyeux anniversaire, Nassou yakoubou Mokokol !",1
Merci,2
Hbd les gars,1
Hbd à tous,1
"Chers étudiants de Russie,",1
Merci le Presi des Presi,2
2025 tu voulais dit,1
Tu nous fait retourner en arrière mon frère,1
Bonne année grand,2
Cette fois ci c'est copier coller,1
Lessentiel cest de leur souhaiter hbd nor This message was edited,1
Bonne année à la famille ASECAM Aillez lannée que vous méritez,2
Bonne année Florent,2
"On mérite quoi bro, toimême disnous",1
"Chacun selon ses efforts personnel, et ses projets.",1
Bonne année à toi Mr Arthur et bonne année à Mme aussi,2
спасибо,1
Bonne année Président,2
Bonne année oooh,2
Quelle bonne année bro?,2
À peine commencé. ?,1
Si tu as la santé c'est l'essentiel.,1
"Chaque être humain vit avec minimum 10 maladies, qui a dit que je suis en santé?",1
C'est encore qu'elle femme bro ?,1
Femme clair m'a sauté le   spaghetti hier avc les clous de girofle,1
En vrai. Si sa ne te tue pas tu souhaite au fuir et à mesure,1
Et si tu te laisse aller temps mieux.,1
Conserve la mon frère pour qu'elle n'aille pas refaire la même chose chez un autre gare,1
je suis aussi l'enfant de quelqu'un non?,1
Bro garde bien ta go du courage avec Elle,2
hoooorsss,1
"Avc tout ça, vous venez souhaiter bonne année",2
"Joyeux anniversaire, Kue Michael!",1
Merci et bonne année à vous aussi,2
"Joyeux anniversaire, Kue Michael!",1
Merci beaucoup,2
vous a retiré e de 2024 ONLINE 4C2,1
Hmm,1
vous a retiré e de 2024 ONLINE 4C2,1
Merde je me demandais déjà ma vie deviendra koi sans ASECAM! Bro ne fait plus,1
Même en 2025 tu ne changes pas avec les pleurs ?,1
C'est l'année qui a changé pas mes problèmes,1
J'ai peur de perdre ce groupe que ma go,1
1 rouble a 8 fcfa meme si vous voulez un milliard venez,1
.,1
Bye  après faut venir m'aider à supplier,1
qui ? Je vais laider à partir,1
Car le but c'est de récupérer le gars après,1
Moi quoi. J'ai dit je fait a 8 celui qui veut vient. D'ici le 30 janvier nous serous a 10...,1
Un gar comme 79996751961 ?? Non merci la maison va brûler seulement,2
Donc je n'ai pas aussi droit au bonheur?,2
En préférant le grp à ta go hein,1
10 comme ça mm je gère,1
Bizarrement j'ai pensé à la même chose,1
Peutêtre que le groupe impacte ma vie qu'elle,1
L'annee ci il n'yaura pas la fete?,1
Restez concentré.,1
Tu parles comme Atanga Nji,1
Je suis sa fille,1
Bien ou mal grand? J'ai hurlé,2
dead,1
C'est mon nom qui est gâté sinon je suis un gars bien,2
Moi mm je vois ça,1
supporte seulement,1
79670757733 la fete c'est quand nooor papa?,1
Ultérieurement,1
On sera prêt le jour dit.,1
Mince les vrais enfants de Paul Biya. Meme pour repondre a une question simple les gars utilisent les figures de style... hum vos Onomatopés ne me font rien,1
je suis entrain de draguer les agents du R qui sont dans ce groupe depuis un temps.,1
En français stp,1
Use your translator,1
La publication est en Russe ça ferme dabord mes yeux. Je veux mm lire la traduction cest encore en anglais,1
Qui a le temps là?,1
Quand vous draguez et on vous barre vous ecrivez partout... le jour ou on va te donner un leger tu vas te taire. Et tu vas nous cacher le reseau,1
"Il n'a pas traduit, il a commenté!",1
Les bourses sont disponible pour tout les contractuels celibataires,1
je ne suis pas si nulle en anglais que ça.,1
Ma traduction ne te plaît pas?,1
Du tt,1
"J'ai trop les couilles tonton Jacques  et j'affiche toujours mes coups même si c'est pour un soir. Si j'ai accepté déjà, c'est bon!! MDR",2
Merddd,1
Fait alors ta part!,1
C'est a cause du fait que vous m'appellez tonton que Eva m'a barré. Faut revoir ça ta mère c'est ma Tata aussi,1
"Кто не хочет, дверь открыта",1
Eva barre seulement tout le monde massa?,1
Noo papa pardon,1
Depuis la tu affiches ou nooorrr. Nous on a pas encore vu,1
Dans les lieux adaptés,1
Un proverbe Guiziga dit que,1
This message was deleted,1
OnlyDtchangs?,1
À Dschanghai,1
Donc tu veux alors dire que Eva est la souri ou bien l'oiseau?,2
C'est dépend de la qualité d'oiseaux qu'elle veut être. Celle que le piège attrape ou celle qui emporte le piège?,1
"Donc soit la pintade, soit le vautour... aiiiiii",1
Pkw cest seulement mon nom que vous avez vu,1
Laisse ma voisine tranquille Grand,1
Est ce qu'on parle de toi? On parle de la go qui donnait les pommes aux hommes à Eden,1
La police russe peut facilement pénétrer dans les domiciles des migrants,1
J'ai éclaté de rire bro,1
Heureuse année à tous,1
This message was deleted,1
"Voilà les fêtes qui sont entrain de se terminer, personne n'a rien organisé à ASECAM",1
Le doyen 79653368333 va bring les bâtons,1
Et tu vas brings Quoi nor?,1
"Toujours le vin non, je suis d'abord très galant",1
"Si on disait que les hommes viennent avec la boisson, et les femmes cook, n'estce pas c'est qu'on mange ensemble",1
Donc quand je buy les bâtons toi tu comptes seulement... heeeeeww,1
Voilà ma fille frappe me le,1
Pardon mieux tu brings l'eau. Le Vin en carton de 5 litres avec le robinet pardon avez pitié des gens,1
Honnêtement c'est pas suffisant pour des grandes personnalités comme nous,1
"Bon il faut quoi alors? Il faut nous dire, il y'a les bôbô dans le grp, ils vont faire la main levée",2
Je n'existerai pas en vrai,1
Il faut acheter la nourriture et payer les gens pour préparer. Nous inviter et payer nos taxi on vient manger,1
Ikiiii,1
Quoi,1
Donc vous acceptez commencer l'année avec la nourriture de la dernier dans vos frigos? Estce que c'est normal?,1
On ne voit même pas ooo achète et nous envoie Стефан,1
Toujours avec les pensées des filles scammers.,1
Pardon fermez le groupe.,1
Comment sa père !,1
"Les fêtes sont finies, allons se reposer!",1
Avec qui encore ?,1
Laissons le groupe respirer,1
Vous allez faire d'aucuns vont croire qu'on a vraiment rien à faire dans ce pays,1
Pour moi moi nous sommes en famille donc il ya des personnes qui ont choisi de rester silencieux.,1
Non ils ont bcp à faire,1
Moi par contre je parlerai toujours lorsque j'ai cette possibilité,1
C'est bien!,2
vous a retiré e de 2024 ONLINE 4C2,1
Encore toi,1
Même by force je ne sors pas.,1
On me retire ici je viens habité chez toi,1
Il faut même venir hein maaaa,1
Plus que les qui ?,1
vous a retiré e,1
Plusque nous bro,1
Il devient ridicule à la limite,1
"Tu vas confirmer quand il va prendre le Canal d'or, puis on va l'inviter chanter au palais",1
On attend l'argent de beignets sinon leur travail est sans effet,1
C'est qui?,1
Ninja de Bonas,2
"Tu ne vois pas la femme claire à côté qui lui pousse à le faire , tu as parfois des allures misandres...",1
"En vrai tété, parfois c'est le problème de connexion. This message was edited",1
Je l'aime bien,2
Moi il me fait tjr trop rire avec ses concepts,1
Ya pas les anniversaires aujourdhui ? 79670757733,1
14 Février probablement on cale encore tous avec la salle avant de faire l'annonce,1
Je peux venir avec mon gar nor. On fête une fois la saint Valentin laba,1
C'est pas mieux qu'on loue une Datcha?,1
Cest mieux. On aura les chambres,1
N'oublie pas tes beaux parents. Venez vous tous,1
On verra bien mon Doyen,2
Jespère que cette fois ci il naura pas le match de Nganou ce jour,1
Et les discours. Pardon supprimez les discours,1
Ou le film de quelquun à regarder pendant des heures,1
Xaxaxaxaxaxa pour les gens qui viendront avec leur gars.,1
Ecrit Inbox a celui a qui tu fais allusion,1
Je n'ai rien compris sur le film la,1
Je parle surtout à  danser sous la pluie   This message was edited,1
Et son frère tradeur,1
Les figures de style . Encore toi .,1
Hummm,1
Départ,1
J'y serais juste le billet du mariage envoie,1
Ib là,1
MoscouYaounde,1
MoscouYaounde,1
Quand la personne si rentre faut nous faire signe. Son prix est bon,2
Bonsoir !,2
237652314087 donne moi le koki non,1
C'est le koki simple ou bien hmmm?,2
Si elle même elle vient demander le plantain,1
Waaaa moi je parle du koki qu'on mange avec la bouche,1
"De nos jours, on mange tout avec la bouche",1
Pourquoi tu es comme ça non bro?,1
Moi je Wanda seulement!,1
"79002693886 on m'a dit que tu as le koki, pardon donne moi ton adresse je viens prendre",1
Tu sais où je reste nor?,1
"Oui oui, si tu me donne le ok je viens prendre",1
Ok,1
Ikiiiii,1
Il faut que je fasse le tour pour prendre beaucoup.,1
Tu veux koi chez lyse? Le pistache?,1
Je veux aussi le koki,1
C'est fini. Ce que j'ai n'est pas beaucoup,1
Oui oui,1
Et c'est déjà réservé,1
Tu ne vas pas préparer avant de lui donner?,1
Non oh,1
Il va cook lui même,1
Qui est sa cuisinière ?,1
Il faut souvent aller en brousse didonc. Mieux tu prépares tu lui vends. Tu donnes le koki cru à un grand monsieur comme ça?,1
MDR. Ngue grand Mr. Il t'a dit qu'il ne savait pas cuisiner ? Avant de parler il faut souvent te renseigner,1
D'accord Boss,1
Ce qui est mieux pour toi est mieux pour moi,1
Laisse ça. Ki parle de savoir préparer ou pas,1
Tu me donnez seulement la position,1
Apparemment luimême si je me trompe pas,1
S'il ne veut pas le cru il laisse nor,1
237652314087,1
Xa me concerne ?,1
J'ai dit je ne cuisine pas,1
Voilà,1
"Soit tu as ton gars ici et tu caches, soit tu ne sais pas ce que tu fais",1
Je m'en fou eh,1
Le concerné même ne parle pas comme toi,1
Qui ne dit rien consent,1
Jusqu'à c'est ici que je vais avoir le gar,1
pour dire koi?,1
Quel mépris nzambe,1
Balle perdue sur nous...,0
Bois l'eau tu dors,1
"Merde il y'a des gens de ASECAM valables, on est entrain de me donner la boisson ici au poi t où je ne sais même pas si je vais retrouver la route de la maison  This message was edited",1
Bon boivement boss,2
Bien pour toi,2
Merci patron,2
Donne moi aussi alors non  tu es avec les cheveux noirs là?,1
Donne aussi,1
Je marche avec les cheveux noirs?,1
Au lieu de nous mettre dans les vrais projets,1
Ekieeee tu avais un gar cheveux noirs non  donc c'est bolè?,1
En vrai,1
Je vous ai dis ça ?,1
Elle a dit ke ses goûts varient selon les saisons,1
Aaahhh ok je vois maintenant,1
"Donnez moi même une bière à la Cabana, comme ça je viens prendre une fois le koki chez Anne hein",1
Bonne Année 79013886871,2
Merci Nas ! Bonne année à toi,2
Pourquoi les gars de ce groupe aiment te déranger comme ça ?,1
Moi mm je ne sais pas surtout 79996751961 et 79913266102,1
Faut les avertir,1
Faut leur donner un défi,1
Le meilleur gagne,2
Tu ne peux pas averti un homme émotionnelle.,1
Cmt ça,1
C'est notre miss cacao 2025,1
C'est à toi de voir,1
"Joyeux anniversaire, Awoussa Marie Albert!",1
Joyeux anniversaire Marie Albert,1
Marie Et Albert joyeux anniversaire a vous deux,1
Merci,2
"Besoin de 150000Fcfa au pays aux taux Google, intéressé ib",1
call center,1
Hi  guys we sell raw African products and cooked African meals,1
227500 fcfa disponible au Cameroun besoin du rouble.,1
Il y'a pays plus sauvage dans le scheguen que la Russie. Nous allons enregistrer les blessés ici,1
"Joyeux anniversaire, Feudjio Zambou Melainne Seychelle !",1
"Joyeux anniversaire, Feudjio Zambou Melainne Seychelle !",1
On souhaite mm joyeux anniversaire aux gens ici ils ne répondent jamais,1
Je wanda seulement père,1
Faisons un concours prochainement tous les membres du groupe cautise 50p chacun pour offrir un cadeau aux anniversaireux je pense que sa pourra changer quelque chose.,1
Bref c'est juste une proposition,1
Partante,1
Tu ne pars pas souvent dans koi,1
227500 fcfa disponible au Cameroun besoin du rouble.,1
Départ confirmé,1
Slt,1
227 500 fcfa disponible au pays,1
INFO,1
QUEEN STAVINE.vcf file attached,1
Ajoutez ce numéro svp.,1
"Message de bonne volonté Chers tous,",2
Wrong info please,1
President c'est vrai ?,1
Bonjour et bonne Fête.,2
Bonjour et bonne année.,2
"C'est vrai, mais il y'a certaines nuances qu'il faut biensûr éclaircir avec votre avocat ou juriste",2
Путин разрешил нелегальным мигрантам легализоваться до 30 апреля 2025 года,1
"Non non, il y'a réellement cette loi qui est entrée en vigueur le 01 Janvier 2025, et jusqu'au 30 avril, il y'a une possibilité de se régulariser, suivant certaines conditions. Plus haut, il y'a plus de détails en russe",1
Ok mais dans le détail que je viens de lire il faut,1
Non.,1
Le gar qui parle là cest quelquun aussi hein,1
This message was deleted,1
Salut,1
This message was deleted,1
Sinon cmt cela marche,1
This message was deleted,1
Mais on demande les premiums,1
This message was deleted,1
This message was deleted,1
This message was deleted,1
Les vidéos font kw lá,1
Ils demandent photos ou vidéos de toi,1
Courage aux gars qui cherchent les filles russes.,1
Après on ne veut pas seulement entendre que oooh,1
Les femmes russes sont des sucres,1
Ndakorr,1
Vous aussi vous êtes des sucres particulièrement toi,1
Euy,1
Sérieux,1
Merci,2
Je t'en prie,1
Quel métro ?,1
"La viande rose, c'est la magie surtout quand tu manges le premier choix.",1
Merci à toi. Tu as le réseau des filles russes faciles? Surtout celles qui ont les grosses lèvres là,2
De quel levres parlent l'auteur?,1
Les scama,1
Horizonvertical,1
Ndakorr,1
Nooo merci. Allez manger les lèvres injectées. Vous allez boire tout le liquide qui a été introduit à lintérieur This message was edited,2
Apparemment ils n'ont pas constaté.,1
C'est différent de vos perruques avec quoi?,1
Les pêcheurs se moquant des autres pour avoir pêché différemment. Ou va le monde,1
Donc c'est arrivé làbas,1
Accepte et que ton cœur reste ouvert,1
Mince... la rage de noël,1
Noël mm est étonné,1
On sens les mots d'une gars qui n'a pas mange le poulet spaghetti a Noel,1
jai mangé le pain haricot,1
Avec le foléré?,1
Piooonnnn,1
Envoyé nous ça,1
Ib,1
Kie,1
Tu as déjà reçu combien de ib bro ?,2
"Cool. Si et seulement ça peut servir la cause, il n'y a aucun mal. Nous sommes républicains et voulons tous que les choses avancent.",1
quelque.,1
This message was deleted,1
La valeur est en euros,1
Vous parlez mm de quoi comme ça,1
On parle des surtaxes Républicains à perpétuité qui n'ont jamais servi la république,1
"NTongo Onguene a été condamnée à 50 ans pour avoir détourné 2millions de FCFA, What's the FC?",1
Je ne connais rien de la politique,1
Tu as la phobie de la lecture mon cher? au point de conclure avec un anglais américain façon façon,1
Vas soigner les dents,1
je ne suis pas encore docteur,1
"Je n'avais pas encore tout lu, tara.",1
Mais tu as conclu,1
"Zacchaeus Mu.. , plus de 130 milliards de FCFA ? Ces chiffres sont exagérés. On nous a portant dit que c'était Gérard Ondo Ndong, ancien DG du FEICOM qui avait battu le record.",1
"Tant que tu n'as pas de source pour tes pincettes, je vais supposer que tu fais le congossa politique.",1
"La liste est très longue mon frère, j'ai envoyé une seule partie. Il faut que je te rappelle encore que ces chiffres sont évalués en euro",1
Le congossa quoi?,1
"Vivent, si je pouvais avoir tous ces montants pour écrire ma note d'orientation économique.",1
"On continue d' imposer les taxes pourtant le SMIC reste l'un des plus ridicules du monde. Les détourneurs qui célèbrent les anniversaires VIP en prison. Comme ça ne suffisait, il y'a toujours des bon républicains et patriotes comme toi qui viennent dire si c'est pour l'avancement de la République, alors pourquoi pas. C'est très ridicule à la limite",2
Internet est accessible pour tous ! This message was edited,1
Tu réfléchis avec chat dpt?,1
"Entendons nous bien,  je dis ceci, l'impôt en luimême, ne saurait constituer un problème soit. Le problème, est ce que l'on en fait. Si la  de développement local peut aider  les communes et les régions de chez nous, à mieux nous servir, je ne vois pas de problème.",2
"Chat Gpt ou chat dpt? Bref peu importe, je n'ai pas recours à ce dernier.",1
This message was deleted,1
Je veux les infos du TCS,1
tu récites les livres et les  documents. Je te parle de ce qui se vit!!! Tu aurais dû comprendre que je m'interroge sur ce qu'on fait avec l'argent des impôts!! Je n'ai prétendu nulle part que payer les impôts est mauvais.,0
Je parle bien des détournements à perpétuité qui interviennent une fois les impôts payés,2
"Ton raisonnement prouve à suffisance que tu as les affinités làbas. A défaut, cherchesen   vous avez des visions proches",1
Okay,1
"Je recite les livres et les documents, ah bon?",2
"Les détournements à perpétuité,",1
"Zombification spirituelle... Si , si !!!",1
oui c'est mon parrain This message was edited,1
Faut manger et dormir. Peutêtre demain tu seras un peu lucide. Je te dis que ça fait 42 ans qu'on paie et ça n'aboutit à rien. Toi tu réponds si on paie et ça sert.... Ton monde rentre plutôt comme le développement du kakakistan,1
Je ne verse pas dans la gadoue mon frère. Je n'ai pas été éduqué ainsi.,1
Tu as été éduqué à voir le contraire des évènements quotidiens?,1
"Peut être que tu me donneras quelque chose à manger, puisqu'apparemment tu en as et moi pas. Il faut aider un frère en détresse ou alors c'est l'argent détourné des impôts du Kakakistan que je devrais aller demander.",1
"Si c'est l'argent des détournements, je peux t'en donner un peu. Envoie moi ton sber",1
C'est sûr que tu monteras d'un cran pour dire que c'est l'huile de la sardine.,1
Pas la peine. Il est écrit l'on mangera à la sueur de son front.,1
Cest pas sa fille,1
"Jugement d'intention, c'est une autre sorte de manque de lucidité .",1
"On connait le schéma. Tu as commencé par zombification, puis tu monteras.",1
L'expression de votre propre réalité généralement déconnectée de la réelle laisse involontairement croire que vous vous moquez des souffrances infligées au bas peuple.,1
OSF,1
"Si le pays est trop bien pour toi, faut y retourner làbas bien vivre. Cesse de gazouiller inutilement ici",2
"Tu me feras un cours de sociologie politique et économique du Cameroun désormais. Toi, tu es connecté et moi je suis déconnecté, c'est quel culot ça ?",1
Tous les Camerounais viennent à l'extérieur parce que le Cameroun est mal dirigé?,1
Tsuippps,1
Courage à toi,1
"D'après la sociopolitique dont tu fais mention, la notion du vote ne peut être associée à des régimes autoritaires. C'est une énième cacophonie et une autre bêtise de ta part",1
Tu vas respirer fort cette nuit! Continue,1
"En temps que vérificateurs de toutes informations publiées dans ce groupe, bien vouloir me transférer  les photos pour compléments denquête",2
"Il est 5h ici. Toi, me faire respirer fort, tu n'es pas né.",1
Ça s'exprime de plusieurs façons. Tu pleures beaucoup dans tes messages,1
J'attends ta réponse. Laisse les réchauffés que tu écoutes à la ciativi et mets tes méninges en travail.,1
Je ne veux juste pas abîmer petit marteau que tu utilises. En plus le groupe n'est pas conçu pour ça.,1
Blabla,1
Tu viens de t'en rendre compte?,1
Hmm je croyais en toi hein. Mais on te perd un peu un peu,1
"Tara, laisses moi aller bosser. Toi, au moins, Tu manges l'argent des impôts que tes amis du régime te donnent. Moi je ne compte que sur mon boulot. Si je ne pas pas bosser, je n'aurais rien à bouffer.",1
Donc je vérifie seulement mes nouvelles lois ici hein?,1
"Personnage mélangé, mesquin et peu malin",1
Bon vent et bonne nuit.,2
"tu y es depuis, peutêtre qu'une autre personne écrit pour toi!",1
"Si tu veux un débat d'idées, organisons le dans un cadre propice, et on verra. Ne te jette pas les fleurs.",1
En chemin dan le bus.,1
"79259217245 d'après les données, tu confirmes ou pas ?",1
C'est toi qui le dis.,1
le comité des Commentateurs s'impatiente,1
"Si tu veux un débat, je ne suis pas contre mais rassure toi que tu ne viendras pas faire la récitation des discours communs.",1
Moi j'ai mis les mains sur la tête.,1
"ASECAM, mon Livre Unique dHistoire.",1
Hmmm,1
. Déjà tu es camerounais ou centrafricain?,1
Avant je croyais que tu étais centrafricain,1
"Avec toi, impossible de sennuyer",1
C'est la secrétaire du comité des Commentateurs de Moscou. Elle a décroché sa nomination cet aprèsmidi!,1
Et questce qui te faisait croire que jétais centrafricain ?,1
Moi mm jignore,1
Mais tu as crue,1
Un ressenti,1
Qui crée la confusion,1
"Joyeux anniversaire, Michael Kué!",1
"Joyeux anniversaire, Michael Kué!",1
Toi pareillement,1
Laisse moi nor frère  t'as pas dit bne nuit depuis? Ou bien tu chômes aussi comme moi,2
"C'est mon travail ici, occupetoi",1
1 million au pays,1
Besoin du rouble taux Google,1
"1.5 millions disponibles au Cameroun, besoin du rouble au meilleur taux.",2
Humm!!!,1
Our latest publication.,1
You and who,1
Cameroon Policy Analysis and Research Center. It is a think tank man. A team. I ain't working alone.,1
"cool,  where do you sell your findings?",1
"I will also be glad to know where this work is publishedjournal, website etc This message was edited",1
You can visit our website. There you will find all our publications.,1
Super,2
The think tank is funded by African Capacity Building Foundation so it's non profit.,1
Salut,1
Les avions,1
Non profit organizations are organizations that destabilizes countries.,1
I don't believe in non profit organizations because their agendas are more than what they say. This message was edited,1
Ça m'a vacciné pour St P la semaine dernière,1
Ola,1
They are the real criminals.,1
"Cest quoi, je ne comprends pas",1
"Envoyez aussi au président svp, l'histoire là n'est pas claire je dois mener mes propres enquêtes",1
Ok president.,1
"À partir du 1er septembre 2026, toutes les universités russes passeront au nouveau système d'enseignement supérieur",1
Mince c'est le dernier niveau,1
Je dois faire les prières de jeune,1
Vraiment,1
Les Prix des vols,1
Envoyer au conseiller svp,1
Ça chauffe déjà partout,1
Hmmm,1
Tu as fait comment pour notre truc là?,1
Je dois avoir l'approbation du Président.,1
Tu as déjà fini de regarder les vidéos?,1
Tout ça a cause de toi. Viens on va discuter,1
Waaar,1
Oui oui c'est la magie,1
Tu viens nous embrouiller ici pourtant tu as une bruleuse de patates chez toi. Même prière grand maître. Copier coller,1
"Pas les nous, notre couple est seulement bien au restaurant",2
Bonsoir c'est juste un choix de vie.,2
"Tu choisis, la vie te donne le contraire",1
Bonsoir,2
Est ce qu'on t'a obligé de te mettre avec elle ?,1
"J'avais demandé à Eva de faire aussi un truc comme ça pour augmenter sa date, elle a refusé",1
Wanda,1
La peau blanche ton combat  beaucoup de courage pour la suite .,1
Brûleuse de patate  comment nohr bro?,1
La lecture de lheure,1
Ils veulent les bb blancs,1
Donc tu insinues que 79013886871 notre tchadienne du groupe cest une brûleuse de patate,1
Tchadienne cmt nor,1
Merde Tchadienne comment non ?,1
Il refuse de te respecter hein,1
Parceque jai dis quil était centrafricain,1
Maintenant suis devenue tchadienne,1
Akaaaa toi aussi tu ne l'avais pas respecté hein,1
"La tata si a quel problème même? Tu m'as dit que tu es célibataire, j'ai refusé? Hopeutahh",1
C'est une belle fille hein  si elle sait aussi préparer le gombo pistache comme 79774380461 bro il faut la doter,1
Et toi tu dotes 79774380461,1
Toi as cherché les femmes noires dans toute la Russie tu n'as pas trouvé ?,1
"Elle est très sûre que je me suis mis avec une russe et ça a mal tourné . Non mais sérieux??  Je suis vierge, bien pour le mariage",2
Tu es célibataire? Gagnons en temps,1
Bonne nuit oooohh grand frère.,2
"Elle est déjà occupée, un Vaillant gars a déjà fait le toquer porte, maintenant on l'attend pour la dote, il va mettre la main dans la poche en vrai",1
Grand frère cmt nor,1
"Minimum ce franc parlé pour 2025, droit au but  !!!",1
"Vrai vrai, il faut prendre le bro au sérieux, dans ASECAM il y'a beaucoup de mariages prévus en 2025, ne passe pas à côté de l'opportunité, 79996751961 est un homme qui a les pieds sur terre wallaye",1
Je suis daccord. Le premier mariage cest ds 3 jrs,1
79996751961 naccepte pas la bro zone là,1
"Oui oui, donc maintenant on ne joue plus, une fille est seulement un peu prête, on l'épouse seulement directement",1
Toi que je connais là,1
Ekieee tu as à me dire?  moi j'épouse maintenant vrai vrai,1
Le jonglage est fini,1
Elles sont où alors . Elles sont en mode sous marin,1
ceux font l'adultère la c'est quoi ?,1
Faut les récupérer à laéroport. Celles qui ont déjà fait un an ici sont perdus This message was edited,0
Attend le prochain arrivage,1
"C'est ça le véritable pb ici dans ASECAM, les bonnes filles qui connaissent faire le koki n'aiment pas parler, elles pensent qu'on va les épouser comment même?",2
La viande fraîche,1
Pourtant elles sont tout sauf timides .,1
À 35ans il faut être assez conscient pour savoir que,1
Mais en même temps celles qui ont déjà duré connaissent les réalités et les difficultés à se mettre en couple jusqu'au mariage.,1
Il y'a aussi les pas bonnes très calmes. C'est la technique de la terre brûlée.  Tu tombes on te mange,2
Elles ont un peu honte de s'afficher,1
Ce que tu veux que je dise là je ne vais pas parler.,1
Elle le sait très bien,2
ikiiiiii,1
Anti,1
Les réunions des hommes célibataires sont toujours bizarre bizarre,1
Tu fais comment pour savoir ?,1
Moqueries sur nous maintenant hein notre célibat finira bientôt,2
Ame amen amen,1
Amen,1
négligé nous bien. Un jour un jour.,2
Vous même dabord vous êtes sérieux ?,1
"Toi t'es supposé être une viande fraîche, mais tu t'es un peu trop vite adapté",1
Pardon concrétise mon rêve,1
"Viande de porc, boeuf, singe, lièvre, serpent bois ou pangolin ?",1
"Tout ASECAM peut témoigner, même 79259217245, 79996751961 peuvent témoigner. Plus sérieux que les garçons célibataires d'ici, ya pas.",1
Les Baltasars,1
Aka pardon !!!!,1
Net !!,1
J'avais déjà le fax,1
Tu as d'abord essayé ça n'a pas donné ?,1
Surtout si j'attrape ma Russe en guitare. Elles vont souffrir le goumin de ma relation,1
Ah ça !!!,1
et le respect,1
Donc les camerounais sont alors sérieux ?,1
Aussitôt tu as déjà testé le poutoulou importé?,1
Ce qui est marrant est que vous partez chez les russes elles Vous casses la tête puis vous revenez vous voir,1
Toi seule sais de koï tu parles,1
"Ikiiii 79996751961 voilà alors la vraie déclaration, concrétise alors ine fois, si 79684124766 ne répond pas favorablement, tu attrape ici et tu doutes seulement bro",1
assia,1
"Ils sont exclaves auprès d'elles,",1
ya les mauvais rejetons partout.,0
Toi.,1
Tu manges tout ça ?,1
Elles leurs demandent daller balader le chien à 23h sous le froid,1
"Pardon. J'aime la chaire, et la nourriture  ya pas mon goût la bas.",1
Vous ne prenez jamais vos sœurs au sérieux,1
On veut savoir de quoi tu parlais,1
Ah bon ?,2
Ouiiiiii,1
This message was deleted,1
Ça reste a vérifier,1
Est ce qu'ils peuvent les bourder?,1
Comment ??,1
Demande a imperator il connaît,1
Vous n'êtes pas très différente lorsqu'on vous donne un peu de pouvoir hein...,1
Il faut prier Dieu n'oublie pas ses enfants,1
Hummm ça la sort encore d'où ?,1
